DateTime,Active_power,Reactive_power,Voltage,Intensity,Sub_meter_1,Sub_meter_2,Sub_meter_3,Sub_meter_4
2009-12-19 09,85.13,2.64,243.05,5.79,0.0,0.0,1126.0,295.0
2009-12-19 10,93.73,7.09,242.27,6.44,0.0,0.0,1119.0,444.0
2009-12-19 11,153.05,11.09,243.86,10.55,0.0,115.0,1189.0,1250.0
2009-12-19 12,162.19,8.05,242.73,11.21,23.0,998.0,1084.0,597.0
2009-12-19 13,132.62,3.7,245.79,9.03,585.0,190.0,1110.0,324.0
2009-12-19 14,119.55,7.59,248.04,8.01,557.0,40.0,1130.0,264.0
2009-12-19 15,97.84,4.0,250.11,6.48,0.0,0.0,1149.0,485.0
2009-12-19 16,84.18,3.76,248.88,5.59,0.0,12.0,1137.0,254.0
2009-12-19 17,83.76,7.89,243.95,5.67,0.0,29.0,1094.0,280.0
2009-12-19 18,28.09,2.95,244.72,1.89,0.0,0.0,218.0,246.0
2009-12-19 19,87.38,7.57,244.3,6.15,0.0,776.0,0.0,680.0
2009-12-19 20,37.94,7.4,246.49,2.69,0.0,289.0,0.0,343.0
2009-12-19 21,21.63,4.15,246.37,1.47,0.0,34.0,0.0,333.0
2009-12-19 22,22.18,4.84,246.55,1.54,0.0,27.0,0.0,344.0
2009-12-19 23,22.06,4.59,249.42,1.5,0.0,34.0,0.0,335.0
2009-12-20 00,20.26,2.44,249.44,1.37,0.0,9.0,0.0,328.0
2009-12-20 01,81.71,6.56,247.43,5.5,0.0,18.0,942.0,403.0
2009-12-20 02,36.09,5.21,249.67,2.44,0.0,43.0,310.0,247.0
2009-12-20 03,15.6,3.18,249.75,1.07,0.0,4.0,0.0,247.0
2009-12-20 04,15.49,3.42,250.67,1.05,0.0,0.0,0.0,254.0
2009-12-20 05,16.9,5.52,249.37,1.2,0.0,40.0,0.0,237.0
2009-12-20 06,15.82,3.54,251.24,1.05,0.0,0.0,0.0,272.0
2009-12-20 07,15.02,2.54,248.6,0.99,0.0,0.0,0.0,256.0
2009-12-20 08,162.58,14.59,245.02,11.23,1236.0,38.0,496.0,940.0
2009-12-20 09,126.63,7.61,243.11,8.67,1.0,2.0,1087.0,1016.0
2009-12-20 10,93.83,4.09,244.0,6.37,0.0,0.0,1095.0,473.0
2009-12-20 11,88.72,5.02,244.99,6.0,0.0,0.0,1103.0,379.0
2009-12-20 12,90.18,6.68,244.22,6.11,0.0,39.0,1097.0,364.0
2009-12-20 13,79.56,2.76,247.52,5.28,0.0,0.0,985.0,341.0
2009-12-20 14,21.51,4.15,249.65,1.43,0.0,0.0,0.0,365.0
2009-12-20 15,23.22,7.23,251.72,1.62,0.0,41.0,0.0,342.0
2009-12-20 16,20.18,3.14,248.46,1.4,0.0,0.0,0.0,344.0
2009-12-20 17,21.44,4.52,246.52,1.5,0.0,0.0,0.0,363.0
2009-12-20 18,20.53,3.25,245.78,1.4,0.0,3.0,0.0,341.0
2009-12-20 19,22.17,5.67,244.24,1.53,0.0,36.0,0.0,341.0
2009-12-20 20,20.49,3.23,245.33,1.42,0.0,0.0,0.0,345.0
2009-12-20 21,59.09,3.58,245.67,4.01,0.0,0.0,654.0,333.0
2009-12-20 22,48.62,9.68,246.78,3.34,0.0,40.0,26.0,748.0
2009-12-20 23,28.5,4.5,249.24,1.9,0.0,0.0,0.0,479.0
2009-12-21 00,16.2,3.84,248.99,1.1,0.0,0.0,0.0,265.0
2009-12-21 01,15.26,3.12,247.68,1.04,0.0,8.0,0.0,234.0
2009-12-21 02,41.62,5.46,248.12,2.85,0.0,31.0,406.0,256.0
2009-12-21 03,35.87,3.08,248.8,2.43,0.0,0.0,344.0,255.0
2009-12-21 04,14.68,2.33,249.58,0.98,0.0,0.0,0.0,252.0
2009-12-21 05,18.58,7.58,250.17,1.31,0.0,40.0,0.0,277.0
2009-12-21 06,34.36,3.1,250.05,2.37,0.0,0.0,0.0,587.0
2009-12-21 07,101.2,8.44,245.25,6.9,0.0,0.0,573.0,1113.0
2009-12-21 08,62.45,3.11,245.29,4.19,0.0,2.0,788.0,251.0
2009-12-21 09,25.11,6.99,243.78,1.79,0.0,37.0,0.0,390.0
2009-12-21 10,26.56,4.26,244.98,1.83,0.0,0.0,0.0,446.0
2009-12-21 11,52.82,5.45,245.61,3.63,0.0,0.0,0.0,883.0
2009-12-21 12,112.03,5.82,244.1,7.6,0.0,40.0,1097.0,729.0
2009-12-21 13,104.8,5.18,246.77,7.03,0.0,0.0,1119.0,622.0
2009-12-21 14,95.05,5.48,249.38,6.3,0.0,0.0,1143.0,445.0
2009-12-21 15,112.68,3.69,249.69,7.47,0.0,0.0,1145.0,729.0
2009-12-21 16,121.16,7.6,246.76,8.11,0.0,41.0,1119.0,861.0
2009-12-21 17,95.02,8.0,243.84,6.49,0.0,0.0,448.0,1140.0
2009-12-21 18,84.53,6.54,243.23,5.76,0.0,0.0,0.0,1411.0
2009-12-21 19,199.52,17.54,240.85,13.92,1102.0,38.0,0.0,2190.0
2009-12-21 20,252.69,19.56,242.76,17.51,1563.0,3.0,938.0,1706.0
2009-12-21 21,175.95,15.97,244.45,12.02,317.0,0.0,1098.0,1519.0
2009-12-21 22,134.94,10.69,245.99,9.17,311.0,0.0,401.0,1535.0
2009-12-21 23,101.89,9.09,247.7,6.89,0.0,42.0,854.0,801.0
2009-12-22 00,24.23,4.58,250.06,1.81,0.0,0.0,0.0,397.0
2009-12-22 01,17.55,4.73,246.98,1.21,0.0,0.0,0.0,301.0
2009-12-22 02,18.37,6.83,246.96,1.29,0.0,41.0,0.0,268.0
2009-12-22 03,16.45,3.81,247.64,1.14,0.0,0.0,0.0,277.0
2009-12-22 04,15.47,2.75,249.03,1.02,0.0,0.0,0.0,269.0
2009-12-22 05,17.63,5.69,247.68,1.24,0.0,2.0,0.0,303.0
2009-12-22 06,70.69,7.31,245.45,4.87,0.0,39.0,584.0,558.0
2009-12-22 07,121.67,8.45,244.73,8.32,0.0,0.0,839.0,1192.0
2009-12-22 08,92.67,5.27,246.13,6.24,0.0,0.0,1114.0,423.0
2009-12-22 09,116.42,12.34,243.4,8.01,0.0,40.0,1089.0,816.0
2009-12-22 10,82.54,3.49,243.62,5.56,0.0,0.0,1091.0,285.0
2009-12-22 11,101.1,6.26,243.62,7.01,0.0,0.0,1091.0,601.0
2009-12-22 12,86.78,3.89,245.12,5.85,0.0,5.0,1105.0,337.0
2009-12-22 13,91.23,8.43,245.62,6.21,0.0,36.0,1108.0,375.0
2009-12-22 14,69.94,4.03,246.73,4.72,0.0,0.0,864.0,306.0
2009-12-22 15,29.58,4.17,248.36,2.0,0.0,0.0,0.0,495.0
2009-12-22 16,52.27,11.74,245.58,3.61,0.0,40.0,0.0,825.0
2009-12-22 17,81.6,14.08,241.92,5.67,0.0,0.0,329.0,1026.0
2009-12-22 18,154.73,2.61,243.4,10.52,0.0,0.0,1090.0,1490.0
2009-12-22 19,162.6,9.42,244.37,11.05,0.0,18.0,1098.0,1595.0
2009-12-22 20,134.53,4.25,245.39,9.11,0.0,23.0,1107.0,1115.0
2009-12-22 21,147.89,8.34,244.29,10.06,0.0,0.0,1098.0,1369.0
2009-12-22 22,95.64,3.27,244.42,6.48,0.0,0.0,1098.0,498.0
2009-12-22 23,86.43,7.61,247.23,5.78,0.0,41.0,1124.0,274.0
2009-12-23 00,81.36,2.61,245.43,5.44,0.0,0.0,1107.0,254.0
2009-12-23 01,82.23,4.08,244.55,5.49,0.0,0.0,1100.0,274.0
2009-12-23 02,84.85,5.62,247.08,5.68,0.0,30.0,1122.0,259.0
2009-12-23 03,85.02,4.22,248.83,5.63,0.0,10.0,1138.0,274.0
2009-12-23 04,83.74,2.88,249.14,5.57,0.0,0.0,1140.0,261.0
2009-12-23 05,83.68,2.93,248.26,5.57,0.0,0.0,1132.0,257.0
2009-12-23 06,32.27,7.6,247.57,2.26,0.0,40.0,19.0,478.0
2009-12-23 07,101.68,12.75,244.31,7.11,0.0,0.0,116.0,1577.0
2009-12-23 08,123.72,5.6,244.35,8.45,564.0,0.0,1075.0,422.0
2009-12-23 09,83.66,5.95,243.55,5.75,578.0,39.0,201.0,582.0
2009-12-23 10,53.94,6.06,245.55,3.69,1.0,1.0,550.0,343.0
2009-12-23 11,14.96,3.46,248.08,1.06,0.0,0.0,0.0,228.0
2009-12-23 12,16.87,5.34,248.4,1.15,0.0,5.0,0.0,272.0
2009-12-23 13,17.71,6.79,249.07,1.25,0.0,36.0,0.0,261.0
2009-12-23 14,17.06,5.85,250.93,1.19,0.0,0.0,0.0,283.0
2009-12-23 15,15.32,3.13,251.01,1.02,0.0,0.0,0.0,268.0
2009-12-23 16,20.74,8.83,250.08,1.48,0.0,41.0,26.0,275.0
2009-12-23 17,56.42,2.37,245.05,3.82,0.0,0.0,602.0,339.0
2009-12-23 18,107.0,12.39,243.28,7.36,0.0,0.0,343.0,1441.0
2009-12-23 19,119.19,5.28,244.95,8.1,0.0,22.0,841.0,1121.0
2009-12-23 20,58.79,4.53,248.26,3.91,0.0,20.0,0.0,965.0
2009-12-23 21,73.26,4.6,243.57,4.99,0.0,0.0,607.0,614.0
2009-12-23 22,23.55,5.13,246.5,1.63,0.0,0.0,86.0,301.0
2009-12-23 23,18.18,7.43,247.29,1.32,0.0,40.0,0.0,271.0
2009-12-24 00,15.22,3.69,246.97,1.05,0.0,0.0,0.0,240.0
2009-12-24 01,15.65,3.99,248.01,1.06,0.0,0.0,0.0,246.0
2009-12-24 02,17.76,7.1,249.98,1.26,0.0,41.0,0.0,267.0
2009-12-24 03,16.52,5.05,249.0,1.14,0.0,0.0,0.0,272.0
2009-12-24 04,14.71,2.72,248.59,0.98,0.0,0.0,0.0,230.0
2009-12-24 05,51.17,4.32,246.09,3.46,0.0,10.0,579.0,261.0
2009-12-24 06,28.1,5.48,249.54,2.01,0.0,31.0,0.0,443.0
2009-12-24 07,44.21,5.04,247.73,2.98,0.0,0.0,0.0,742.0
2009-12-24 08,61.09,9.57,245.17,4.21,0.0,0.0,0.0,1019.0
2009-12-24 09,63.19,16.45,244.92,4.45,0.0,41.0,0.0,1019.0
2009-12-24 10,33.16,3.61,245.26,2.22,0.0,0.0,140.0,411.0
2009-12-24 11,96.69,2.96,244.41,6.53,0.0,0.0,836.0,776.0
2009-12-24 12,101.53,7.61,245.28,6.88,0.0,44.0,1106.0,548.0
2009-12-24 13,89.56,8.69,247.75,6.02,0.0,17.0,1127.0,352.0
2009-12-24 14,90.1,3.63,248.01,6.0,0.0,0.0,1133.0,371.0
2009-12-24 15,210.52,8.77,248.41,14.19,0.0,1211.0,1221.0,1077.0
2009-12-24 16,272.0,20.54,246.23,18.52,0.0,1324.0,1201.0,2009.0
2009-12-24 17,280.26,6.65,242.0,19.34,0.0,1727.0,1116.0,1831.0
2009-12-24 18,273.78,12.92,244.45,18.74,677.0,953.0,1138.0,1795.0
2009-12-24 19,280.51,20.96,244.32,19.28,1908.0,75.0,1137.0,1557.0
2009-12-24 20,263.64,13.82,241.74,18.31,1477.0,9.0,1114.0,1798.0
2009-12-24 21,178.3,5.4,243.72,12.18,359.0,10.0,1132.0,1472.0
2009-12-24 22,177.46,12.03,243.6,12.13,34.0,72.0,1130.0,1722.0
2009-12-24 23,230.79,12.68,238.89,16.08,729.0,10.0,1088.0,2018.0
2009-12-25 00,99.64,6.87,241.83,6.82,0.0,9.0,1115.0,539.0
2009-12-25 01,84.34,4.96,241.23,5.79,0.0,29.0,1109.0,263.0
2009-12-25 02,65.96,8.13,244.03,4.53,0.0,35.0,782.0,279.0
2009-12-25 03,18.55,4.1,246.19,1.26,0.0,0.0,41.0,262.0
2009-12-25 04,18.02,3.87,244.49,1.24,0.0,0.0,40.0,257.0
2009-12-25 05,21.05,7.99,244.24,1.52,0.0,47.0,40.0,264.0
2009-12-25 06,17.58,3.07,243.14,1.21,0.0,1.0,40.0,248.0
2009-12-25 07,25.92,4.46,244.68,1.78,0.0,0.0,40.0,384.0
2009-12-25 08,61.15,6.88,243.55,4.29,0.0,9.0,40.0,974.0
2009-12-25 09,121.95,13.86,242.28,8.61,0.0,935.0,514.0,586.0
2009-12-25 10,167.11,5.08,241.46,11.61,0.0,1205.0,1111.0,472.0
2009-12-25 11,52.66,10.31,244.21,3.82,0.0,92.0,389.0,398.0
2009-12-25 12,80.86,5.97,243.62,5.71,0.0,990.0,40.0,316.0
2009-12-25 13,59.52,4.92,244.33,4.33,0.0,395.0,40.0,566.0
2009-12-25 14,96.98,7.26,246.02,6.64,293.0,56.0,729.0,542.0
2009-12-25 15,219.72,22.8,244.18,15.05,2718.0,0.0,40.0,905.0
2009-12-25 16,95.69,15.89,245.36,6.66,354.0,0.0,205.0,1041.0
2009-12-25 17,193.75,15.14,240.39,13.44,6.0,32.0,1147.0,2045.0
2009-12-25 18,157.78,17.36,242.76,10.88,0.0,14.0,1123.0,1495.0
2009-12-25 19,102.97,5.27,243.74,7.01,0.0,0.0,1180.0,539.0
2009-12-25 20,89.63,3.71,243.72,6.06,0.0,10.0,1132.0,358.0
2009-12-25 21,89.63,6.93,241.37,6.15,0.0,36.0,1111.0,341.0
2009-12-25 22,99.92,4.07,242.87,6.81,0.0,0.0,1124.0,535.0
2009-12-25 23,87.27,3.49,246.43,5.84,0.0,0.0,1156.0,298.0
2009-12-26 00,87.9,6.63,245.45,5.94,0.0,45.0,1147.0,274.0
2009-12-26 01,84.46,4.05,242.5,5.74,0.0,0.0,1121.0,290.0
2009-12-26 02,82.79,2.49,244.33,5.56,0.0,0.0,1137.0,246.0
2009-12-26 03,84.66,6.84,244.78,5.71,0.0,31.0,1114.0,267.0
2009-12-26 04,17.82,4.23,246.0,1.25,0.0,13.0,41.0,241.0
2009-12-26 05,18.72,5.16,246.22,1.31,0.0,0.0,40.0,272.0
2009-12-26 06,17.59,3.22,246.64,1.2,0.0,0.0,42.0,242.0
2009-12-26 07,20.98,8.7,244.84,1.54,0.0,45.0,40.0,254.0
2009-12-26 08,31.5,4.53,244.28,2.24,0.0,0.0,40.0,487.0
2009-12-26 09,126.59,5.35,242.8,8.78,350.0,623.0,702.0,434.0
2009-12-26 10,171.32,10.84,240.56,11.92,267.0,1003.0,1103.0,482.0
2009-12-26 11,165.67,7.51,238.41,11.63,569.0,529.0,1139.0,522.0
2009-12-26 12,149.14,6.03,239.01,10.41,0.0,455.0,1090.0,941.0
2009-12-26 13,111.67,5.1,239.61,7.75,0.0,32.0,1094.0,736.0
2009-12-26 14,102.64,6.47,242.99,7.04,0.0,46.0,1056.0,614.0
2009-12-26 15,28.22,6.38,244.81,2.02,0.0,1.0,40.0,426.0
2009-12-26 16,50.22,11.94,244.3,3.51,0.0,0.0,40.0,803.0
2009-12-26 17,129.61,13.29,238.5,9.14,0.0,809.0,85.0,1269.0
2009-12-26 18,121.47,19.51,238.01,8.68,0.0,617.0,93.0,1317.0
2009-12-26 19,146.8,3.17,238.78,10.21,0.0,0.0,1088.0,1355.0
2009-12-26 20,117.21,4.44,239.94,8.17,0.0,0.0,397.0,1554.0
2009-12-26 21,116.61,6.34,240.06,8.05,0.0,45.0,1099.0,799.0
2009-12-26 22,104.1,4.69,241.96,7.1,0.0,0.0,1117.0,620.0
2009-12-26 23,95.94,3.98,244.4,6.47,0.0,0.0,1182.0,416.0
2009-12-27 00,89.96,8.24,244.56,6.09,0.0,50.0,1140.0,306.0
2009-12-27 01,31.09,2.53,243.9,2.1,0.0,0.0,247.0,278.0
2009-12-27 02,19.5,4.57,246.61,1.35,0.0,0.0,41.0,279.0
2009-12-27 03,18.07,3.96,246.59,1.24,0.0,10.0,41.0,246.0
2009-12-27 04,27.96,8.08,246.79,1.94,0.0,36.0,41.0,386.0
2009-12-27 05,17.11,2.77,246.15,1.19,0.0,0.0,41.0,235.0
2009-12-27 06,18.47,4.59,245.96,1.25,0.0,0.0,41.0,262.0
2009-12-27 07,19.85,6.86,244.76,1.43,0.0,44.0,41.0,237.0
2009-12-27 08,54.36,4.91,244.3,3.78,0.0,0.0,433.0,470.0
2009-12-27 09,63.12,4.65,241.92,4.42,11.0,0.0,531.0,518.0
2009-12-27 10,73.32,7.3,243.85,5.05,578.0,24.0,40.0,583.0
2009-12-27 11,86.16,6.59,242.71,5.93,580.0,20.0,83.0,751.0
2009-12-27 12,87.16,5.69,243.31,6.04,0.0,0.0,673.0,784.0
2009-12-27 13,143.04,8.81,241.44,9.95,650.0,0.0,1112.0,621.0
2009-12-27 14,112.04,8.06,243.14,7.63,0.0,45.0,1126.0,703.0
2009-12-27 15,123.99,8.69,243.62,8.45,0.0,0.0,1132.0,937.0
2009-12-27 16,123.56,5.15,241.95,8.44,0.0,0.0,1116.0,943.0
2009-12-27 17,156.21,18.04,236.92,11.03,0.0,39.0,1070.0,1496.0
2009-12-27 18,173.08,24.63,236.5,12.26,19.0,6.0,1068.0,1790.0
2009-12-27 19,178.37,11.57,237.82,12.54,490.0,0.0,1103.0,1381.0
2009-12-27 20,213.8,19.02,237.77,15.15,1297.0,11.0,501.0,1757.0
2009-12-27 21,166.82,22.6,238.09,11.88,593.0,33.0,100.0,2053.0
2009-12-27 22,126.35,4.36,240.79,8.71,0.0,0.0,689.0,1418.0
2009-12-27 23,72.08,5.49,244.53,4.89,0.0,0.0,40.0,1167.0
2009-12-28 00,26.68,10.7,244.86,1.92,0.0,45.0,88.0,317.0
2009-12-28 01,19.81,5.3,244.37,1.36,0.0,0.0,40.0,285.0
2009-12-28 02,36.44,3.91,246.99,2.47,0.0,0.0,331.0,282.0
2009-12-28 03,39.48,8.15,247.45,2.79,0.0,37.0,341.0,281.0
2009-12-28 04,20.48,6.23,248.27,1.49,0.0,8.0,41.0,302.0
2009-12-28 05,19.37,4.41,247.97,1.35,0.0,0.0,42.0,290.0
2009-12-28 06,20.59,5.94,246.29,1.48,0.0,7.0,41.0,305.0
2009-12-28 07,24.11,7.82,244.8,1.71,0.0,39.0,40.0,325.0
2009-12-28 08,92.94,7.16,241.58,6.48,0.0,0.0,629.0,924.0
2009-12-28 09,150.96,6.1,237.93,10.61,531.0,0.0,1133.0,852.0
2009-12-28 10,131.84,8.86,239.72,9.15,589.0,45.0,1096.0,465.0
2009-12-28 11,86.99,4.3,243.77,5.91,21.0,0.0,1132.0,296.0
2009-12-28 12,86.39,4.84,244.92,5.84,0.0,0.0,1143.0,295.0
2009-12-28 13,89.99,7.58,244.86,6.1,0.0,26.0,1187.0,289.0
2009-12-28 14,87.86,6.05,246.7,5.87,0.0,22.0,1159.0,281.0
2009-12-28 15,103.06,5.81,247.89,6.89,0.0,192.0,1170.0,356.0
2009-12-28 16,134.85,10.37,245.77,9.25,0.0,1451.0,313.0,487.0
2009-12-28 17,77.58,8.2,241.66,5.35,0.0,60.0,39.0,1195.0
2009-12-28 18,189.08,11.71,239.3,13.15,0.0,10.0,828.0,2314.0
2009-12-28 19,189.44,13.35,239.19,13.2,0.0,18.0,1142.0,1996.0
2009-12-28 20,156.49,11.4,240.65,10.85,20.0,55.0,1104.0,1434.0
2009-12-28 21,152.7,3.45,239.03,10.63,499.0,0.0,1013.0,1037.0
2009-12-28 22,117.03,7.19,241.74,8.08,515.0,0.0,585.0,854.0
2009-12-28 23,39.94,12.82,244.93,2.88,0.0,48.0,297.0,322.0
2009-12-29 00,20.06,5.4,243.81,1.4,0.0,0.0,40.0,288.0
2009-12-29 01,20.37,6.53,243.58,1.43,0.0,0.0,40.0,285.0
2009-12-29 02,20.18,6.45,245.8,1.42,0.0,22.0,41.0,277.0
2009-12-29 03,21.59,8.98,246.16,1.55,0.0,32.0,41.0,293.0
2009-12-29 04,21.82,5.35,245.62,1.53,0.0,0.0,87.0,292.0
2009-12-29 05,32.18,3.57,244.21,2.19,0.0,0.0,266.0,267.0
2009-12-29 06,43.53,10.27,244.44,3.1,0.0,46.0,385.0,296.0
2009-12-29 07,54.59,7.31,242.87,3.84,0.0,0.0,40.0,873.0
2009-12-29 08,88.1,16.1,243.31,6.18,0.0,0.0,40.0,1434.0
2009-12-29 09,185.34,18.5,239.28,12.98,0.0,23.0,1089.0,1978.0
2009-12-29 10,129.47,25.64,242.12,9.07,0.0,25.0,528.0,1605.0
2009-12-29 11,124.84,9.19,241.66,8.74,0.0,0.0,617.0,1468.0
2009-12-29 12,119.33,11.75,243.06,8.25,0.0,0.0,1172.0,815.0
2009-12-29 13,104.34,10.34,243.96,7.11,0.0,56.0,1184.0,502.0
2009-12-29 14,194.62,10.1,244.43,13.29,947.0,0.0,1138.0,1165.0
2009-12-29 15,168.81,7.06,245.84,11.43,313.0,0.0,1150.0,1352.0
2009-12-29 16,94.11,18.01,245.85,6.49,0.0,25.0,90.0,1452.0
2009-12-29 17,107.4,16.48,241.85,7.45,0.0,29.0,40.0,1729.0
2009-12-29 18,150.35,6.46,242.36,10.31,0.0,0.0,651.0,1852.0
2009-12-29 19,96.82,9.73,241.79,6.69,0.0,0.0,89.0,1527.0
2009-12-29 20,42.9,3.71,243.13,2.98,0.0,54.0,88.0,578.0
2009-12-29 21,57.15,3.07,237.53,3.98,0.0,0.0,547.0,409.0
2009-12-29 22,80.85,10.8,239.99,5.65,0.0,0.0,412.0,935.0
2009-12-29 23,69.22,11.25,243.73,4.84,0.0,34.0,430.0,690.0
2009-12-30 00,21.82,6.84,244.9,1.58,0.0,16.0,41.0,306.0
2009-12-30 01,21.21,4.94,240.73,1.49,0.0,0.0,88.0,261.0
2009-12-30 02,18.3,4.12,242.27,1.26,0.0,7.0,39.0,255.0
2009-12-30 03,21.99,9.77,242.28,1.62,0.0,50.0,40.0,268.0
2009-12-30 04,19.54,3.75,242.62,1.35,0.0,0.0,39.0,280.0
2009-12-30 05,20.81,4.3,242.91,1.45,0.0,0.0,86.0,256.0
2009-12-30 06,55.29,10.0,244.6,3.86,0.0,41.0,583.0,298.0
2009-12-30 07,25.93,6.78,243.17,1.83,0.0,10.0,39.0,378.0
2009-12-30 08,94.52,9.78,239.93,6.7,3.0,171.0,100.0,1303.0
2009-12-30 09,157.94,7.77,237.02,11.09,558.0,469.0,1127.0,482.0
2009-12-30 10,157.23,14.59,240.33,10.93,585.0,37.0,1101.0,895.0
2009-12-30 11,202.04,19.5,239.19,14.19,995.0,0.0,1090.0,1279.0
2009-12-30 12,189.06,16.25,239.01,13.33,951.0,0.0,1136.0,1062.0
2009-12-30 13,168.12,18.88,239.89,11.82,1031.0,57.0,1152.0,561.0
2009-12-30 14,118.5,7.25,243.52,8.19,379.0,0.0,1130.0,463.0
2009-12-30 15,91.69,8.83,245.08,6.22,0.0,0.0,1191.0,345.0
2009-12-30 16,135.53,12.74,242.15,9.35,0.0,36.0,1080.0,1143.0
2009-12-30 17,103.41,13.97,238.92,7.29,0.0,14.0,39.0,1676.0
2009-12-30 18,94.36,17.14,241.3,6.66,0.0,0.0,86.0,1487.0
2009-12-30 19,227.31,28.54,240.12,16.01,0.0,1852.0,39.0,1898.0
2009-12-30 20,250.43,15.13,236.81,17.87,710.0,1306.0,698.0,1464.0
2009-12-30 21,177.91,9.74,238.26,12.44,72.0,412.0,1082.0,1400.0
2009-12-30 22,54.62,7.45,240.41,3.81,0.0,31.0,439.0,439.0
2009-12-30 23,23.55,8.75,239.82,1.71,0.0,30.0,39.0,322.0
2009-12-31 00,20.26,6.02,239.91,1.41,0.0,0.0,39.0,310.0
2009-12-31 01,22.32,6.44,240.74,1.58,0.0,16.0,88.0,279.0
2009-12-31 02,21.85,9.49,242.19,1.62,0.0,40.0,39.0,286.0
2009-12-31 03,21.84,5.9,244.34,1.51,0.0,0.0,88.0,277.0
2009-12-31 04,19.17,5.16,242.83,1.34,0.0,0.0,40.0,279.0
2009-12-31 05,57.49,9.71,241.56,4.05,0.0,59.0,587.0,314.0
2009-12-31 06,25.64,6.99,244.33,1.82,0.0,0.0,112.0,309.0
2009-12-31 07,74.82,5.09,239.58,5.35,0.0,0.0,372.0,874.0
2009-12-31 08,97.84,10.55,240.78,6.77,0.0,45.0,1160.0,429.0
2009-12-31 09,112.65,6.68,240.03,7.82,0.0,10.0,1149.0,719.0
2009-12-31 10,124.02,8.9,242.61,8.53,0.0,0.0,1162.0,903.0
2009-12-31 11,96.76,5.98,243.4,6.58,0.0,23.0,1138.0,454.0
2009-12-31 12,93.5,10.73,242.88,6.42,0.0,34.0,1173.0,351.0
2009-12-31 13,123.13,4.55,241.48,8.45,0.0,0.0,1144.0,911.0
2009-12-31 14,87.41,6.82,243.95,5.96,0.0,0.0,1152.0,308.0
2009-12-31 15,91.09,10.92,243.74,6.23,0.0,57.0,1179.0,282.0
2009-12-31 16,84.96,5.31,242.82,5.82,0.0,0.0,1123.0,289.0
2009-12-31 17,108.74,6.32,239.21,7.55,0.0,0.0,1091.0,719.0
2009-12-31 18,178.07,7.38,236.97,12.49,0.0,43.0,1120.0,1804.0
2009-12-31 19,183.77,11.22,237.25,12.85,0.0,7.0,1074.0,1985.0
2009-12-31 20,170.55,9.53,237.79,11.9,0.0,0.0,1078.0,1766.0
2009-12-31 21,172.52,12.94,236.64,12.1,0.0,21.0,1123.0,1733.0
2009-12-31 22,122.06,8.09,237.91,8.52,0.0,32.0,1079.0,925.0
2009-12-31 23,101.43,5.92,240.07,6.96,0.0,0.0,1099.0,596.0
2010-1-1 00,65.15,5.05,241.3,4.48,0.0,0.0,511.0,577.0
2010-1-1 01,39.07,8.92,241.62,2.72,0.0,48.0,39.0,562.0
2010-1-1 02,38.08,6.19,244.01,2.65,0.0,0.0,40.0,598.0
2010-1-1 03,39.18,4.79,244.06,2.71,0.0,0.0,83.0,564.0
2010-1-1 04,38.76,8.21,241.65,2.69,0.0,45.0,40.0,557.0
2010-1-1 05,37.7,6.26,241.29,2.61,0.0,7.0,39.0,579.0
2010-1-1 06,36.66,3.78,243.8,2.53,0.0,0.0,40.0,574.0
2010-1-1 07,36.75,4.53,241.83,2.5,0.0,7.0,40.0,554.0
2010-1-1 08,39.61,9.34,240.61,2.8,0.0,38.0,39.0,579.0
2010-1-1 09,36.36,4.18,241.89,2.49,0.0,0.0,39.0,562.0
2010-1-1 10,88.31,4.3,241.01,6.05,0.0,0.0,899.0,571.0
2010-1-1 11,50.07,11.51,241.33,3.5,0.0,49.0,192.0,600.0
2010-1-1 12,36.38,4.43,242.29,2.49,0.0,0.0,40.0,558.0
2010-1-1 13,75.14,4.7,240.17,5.27,358.0,0.0,39.0,858.0
2010-1-1 14,117.39,11.05,241.99,8.26,1083.0,27.0,89.0,763.0
2010-1-1 15,45.15,6.18,243.44,3.09,2.0,18.0,40.0,692.0
2010-1-1 16,168.06,7.48,242.59,11.57,849.0,0.0,943.0,1010.0
2010-1-1 17,69.73,7.82,242.54,4.83,12.0,2.0,164.0,980.0
2010-1-1 18,29.58,10.23,243.62,2.07,0.0,42.0,40.0,403.0
2010-1-1 19,24.42,4.51,243.99,1.66,0.0,0.0,41.0,366.0
2010-1-1 20,25.97,6.83,244.51,1.78,0.0,0.0,40.0,392.0
2010-1-1 21,27.28,9.49,243.03,1.97,0.0,44.0,40.0,378.0
2010-1-1 22,24.14,4.47,242.47,1.66,0.0,0.0,40.0,367.0
2010-1-1 23,35.3,11.07,246.53,2.5,0.0,0.0,41.0,548.0
2010-1-2 00,70.98,8.72,246.77,4.85,0.0,33.0,872.0,279.0
2010-1-2 01,18.25,5.45,246.7,1.28,0.0,10.0,41.0,247.0
2010-1-2 02,19.1,6.49,248.1,1.35,0.0,0.0,42.0,275.0
2010-1-2 03,18.61,5.65,249.03,1.28,0.0,7.0,42.0,256.0
2010-1-2 04,19.98,7.95,248.36,1.43,0.0,36.0,41.0,253.0
2010-1-2 05,18.92,5.9,246.43,1.34,0.0,0.0,41.0,265.0
2010-1-2 06,17.89,4.08,246.39,1.23,0.0,0.0,41.0,251.0
